date,country_regopn,region,product,Units Sold,price,revenue,Campaign Active
30-Sep-25,North,Uttar Pradesh,iQube,21,"1,10,000","23,10,000",No
30-Sep-25,North,Uttar Pradesh,TVS Brand,17,"95,000","16,15,000",No
30-Sep-25,North,Uttaranchal,Jupiter,62,"82,000","50,84,000",No
30-Sep-25,North,Uttaranchal,Raider,46,"1,25,000","57,50,000",No
30-Sep-25,North,Uttaranchal,Apache,37,"1,35,000","49,95,000",No
30-Sep-25,North,Uttaranchal,iQube,23,"1,10,000","25,30,000",No
30-Sep-25,North,Uttaranchal,TVS Brand,16,"95,000","15,20,000",No
30-Sep-25,North,Himachal Pradesh,Jupiter,63,"82,000","51,66,000",No
30-Sep-25,North,Himachal Pradesh,Raider,52,"1,25,000","65,00,000",No
30-Sep-25,North,Himachal Pradesh,Apache,42,"1,35,000","56,70,000",No
30-Sep-25,North,Himachal Pradesh,iQube,26,"1,10,000","28,60,000",No
30-Sep-25,North,Himachal Pradesh,TVS Brand,16,"95,000","15,20,000",No
30-Sep-25,North,Jammu & Kashmir,Jupiter,59,"82,000","48,38,000",No
30-Sep-25,North,Jammu & Kashmir,Raider,50,"1,25,000","62,50,000",No
30-Sep-25,North,Jammu & Kashmir,Apache,35,"1,35,000","47,25,000",No
30-Sep-25,North,Jammu & Kashmir,iQube,22,"1,10,000","24,20,000",No
30-Sep-25,North,Jammu & Kashmir,TVS Brand,19,"95,000","18,05,000",No
30-Sep-25,North,Chandigarh,Jupiter,60,"82,000","49,20,000",No
30-Sep-25,North,Chandigarh,Raider,48,"1,25,000","60,00,000",No
30-Sep-25,North,Chandigarh,Apache,41,"1,35,000","55,35,000",No
30-Sep-25,North,Chandigarh,iQube,23,"1,10,000","25,30,000",No
30-Sep-25,North,Chandigarh,TVS Brand,13,"95,000","12,35,000",No
30-Sep-25,North,Rajasthan,Jupiter,48,"82,000","39,36,000",No
30-Sep-25,North,Rajasthan,Raider,49,"1,25,000","61,25,000",No
30-Sep-25,North,Rajasthan,Apache,35,"1,35,000","47,25,000",No
30-Sep-25,North,Rajasthan,iQube,19,"1,10,000","20,90,000",No
30-Sep-25,North,Rajasthan,TVS Brand,16,"95,000","15,20,000",No
30-Sep-25,South,Karnataka,Jupiter,77,"82,000","63,14,000",No
30-Sep-25,South,Karnataka,Raider,50,"1,25,000","62,50,000",No
30-Sep-25,South,Karnataka,Apache,59,"1,35,000","79,65,000",No
30-Sep-25,South,Karnataka,iQube,52,"1,10,000","57,20,000",No
30-Sep-25,South,Karnataka,TVS Brand,21,"95,000","19,95,000",No
30-Sep-25,South,Tamil Nadu,Jupiter,99,"82,000","81,18,000",No
30-Sep-25,South,Tamil Nadu,Raider,63,"1,25,000","78,75,000",No
30-Sep-25,South,Tamil Nadu,Apache,57,"1,35,000","76,95,000",No
30-Sep-25,South,Tamil Nadu,iQube,58,"1,10,000","63,80,000",No
30-Sep-25,South,Tamil Nadu,TVS Brand,24,"95,000","22,80,000",No
30-Sep-25,South,Kerala,Jupiter,103,"82,000","84,46,000",No
30-Sep-25,South,Kerala,Raider,54,"1,25,000","67,50,000",No
30-Sep-25,South,Kerala,Apache,65,"1,35,000","87,75,000",No
30-Sep-25,South,Kerala,iQube,47,"1,10,000","51,70,000",No
30-Sep-25,South,Kerala,TVS Brand,19,"95,000","18,05,000",No
30-Sep-25,South,Andhra Pradesh,Jupiter,88,"82,000","72,16,000",No
30-Sep-25,South,Andhra Pradesh,Raider,58,"1,25,000","72,50,000",No
30-Sep-25,South,Andhra Pradesh,Apache,46,"1,35,000","62,10,000",No
30-Sep-25,South,Andhra Pradesh,iQube,48,"1,10,000","52,80,000",No
30-Sep-25,South,Andhra Pradesh,TVS Brand,20,"95,000","19,00,000",No
30-Sep-25,South,Pondicherry,Jupiter,103,"82,000","84,46,000",No
30-Sep-25,South,Pondicherry,Raider,55,"1,25,000","68,75,000",No
30-Sep-25,South,Pondicherry,Apache,81,"1,35,000","1,09,35,000",No
30-Sep-25,South,Pondicherry,iQube,45,"1,10,000","49,50,000",No
30-Sep-25,South,Pondicherry,TVS Brand,22,"95,000","20,90,000",No
30-Sep-25,West,Maharashtra,Jupiter,87,"82,000","71,34,000",No
30-Sep-25,West,Maharashtra,Raider,44,"1,25,000","55,00,000",No
30-Sep-25,West,Maharashtra,Apache,67,"1,35,000","90,45,000",No
30-Sep-25,West,Maharashtra,iQube,39,"1,10,000","42,90,000",No
30-Sep-25,West,Maharashtra,TVS Brand,18,"95,000","17,10,000",No
30-Sep-25,West,Gujarat,Jupiter,60,"82,000","49,20,000",No
30-Sep-25,West,Gujarat,Raider,44,"1,25,000","55,00,000",No
30-Sep-25,West,Gujarat,Apache,65,"1,35,000","87,75,000",No
30-Sep-25,West,Gujarat,iQube,30,"1,10,000","33,00,000",No
30-Sep-25,West,Gujarat,TVS Brand,18,"95,000","17,10,000",No
30-Sep-25,West,Goa,Jupiter,73,"82,000","59,86,000",No
30-Sep-25,West,Goa,Raider,48,"1,25,000","60,00,000",No
30-Sep-25,West,Goa,Apache,61,"1,35,000","82,35,000",No
30-Sep-25,West,Goa,iQube,39,"1,10,000","42,90,000",No
30-Sep-25,West,Goa,TVS Brand,20,"95,000","19,00,000",No
30-Sep-25,West,Madhya Pradesh,Jupiter,68,"82,000","55,76,000",No
30-Sep-25,West,Madhya Pradesh,Raider,43,"1,25,000","53,75,000",No
30-Sep-25,West,Madhya Pradesh,Apache,51,"1,35,000","68,85,000",No
30-Sep-25,West,Madhya Pradesh,iQube,29,"1,10,000","31,90,000",No
30-Sep-25,West,Madhya Pradesh,TVS Brand,19,"95,000","18,05,000",No
30-Sep-25,East,West Bengal,Jupiter,55,"82,000","45,10,000",No
30-Sep-25,East,West Bengal,Raider,33,"1,25,000","41,25,000",No
30-Sep-25,East,West Bengal,Apache,26,"1,35,000","35,10,000",No
30-Sep-25,East,West Bengal,iQube,7,"1,10,000","7,70,000",No
30-Sep-25,East,West Bengal,TVS Brand,10,"95,000","9,50,000",No
30-Sep-25,East,Bihar,Jupiter,42,"82,000","34,44,000",No
30-Sep-25,East,Bihar,Raider,30,"1,25,000","37,50,000",No
30-Sep-25,East,Bihar,Apache,37,"1,35,000","49,95,000",No
30-Sep-25,East,Bihar,iQube,6,"1,10,000","6,60,000",No
30-Sep-25,East,Bihar,TVS Brand,10,"95,000","9,50,000",No
30-Sep-25,East,Orissa,Jupiter,36,"82,000","29,52,000",No
30-Sep-25,East,Orissa,Raider,31,"1,25,000","38,75,000",No
30-Sep-25,East,Orissa,Apache,23,"1,35,000","31,05,000",No
30-Sep-25,East,Orissa,iQube,9,"1,10,000","9,90,000",No
30-Sep-25,East,Orissa,TVS Brand,10,"95,000","9,50,000",No
30-Sep-25,East,Jharkhand,Jupiter,36,"82,000","29,52,000",No
30-Sep-25,East,Jharkhand,Raider,32,"1,25,000","40,00,000",No
30-Sep-25,East,Jharkhand,Apache,28,"1,35,000","37,80,000",No
30-Sep-25,East,Jharkhand,iQube,9,"1,10,000","9,90,000",No
30-Sep-25,East,Jharkhand,TVS Brand,10,"95,000","9,50,000",No
30-Sep-25,East,Chhattisgarh,Jupiter,47,"82,000","38,54,000",No
30-Sep-25,East,Chhattisgarh,Raider,32,"1,25,000","40,00,000",No
30-Sep-25,East,Chhattisgarh,Apache,32,"1,35,000","43,20,000",No
30-Sep-25,East,Chhattisgarh,iQube,7,"1,10,000","7,70,000",No
30-Sep-25,East,Chhattisgarh,TVS Brand,10,"95,000","9,50,000",No
01-Oct-25,North,Delhi,Jupiter,72,"82,000","59,04,000",No
01-Oct-25,North,Delhi,Raider,63,"1,25,000","78,75,000",No
01-Oct-25,North,Delhi,Apache,52,"1,35,000","70,20,000",No
01-Oct-25,North,Delhi,iQube,20,"1,10,000","22,00,000",No
01-Oct-25,North,Delhi,TVS Brand,21,"95,000","19,95,000",No
01-Oct-25,North,Haryana,Jupiter,87,"82,000","71,34,000",No
01-Oct-25,North,Haryana,Raider,55,"1,25,000","68,75,000",No
01-Oct-25,North,Haryana,Apache,57,"1,35,000","76,95,000",No
01-Oct-25,North,Haryana,iQube,28,"1,10,000","30,80,000",No
01-Oct-25,North,Haryana,TVS Brand,18,"95,000","17,10,000",No
01-Oct-25,North,Punjab,Jupiter,71,"82,000","58,22,000",No
01-Oct-25,North,Punjab,Raider,54,"1,25,000","67,50,000",No
01-Oct-25,North,Punjab,Apache,50,"1,35,000","67,50,000",No
01-Oct-25,North,Punjab,iQube,27,"1,10,000","29,70,000",No
01-Oct-25,North,Punjab,TVS Brand,20,"95,000","19,00,000",No
01-Oct-25,North,Uttar Pradesh,Jupiter,63,"82,000","51,66,000",No
01-Oct-25,North,Uttar Pradesh,Raider,54,"1,25,000","67,50,000",No
01-Oct-25,North,Uttar Pradesh,Apache,46,"1,35,000","62,10,000",No
01-Oct-25,North,Uttar Pradesh,iQube,30,"1,10,000","33,00,000",No
01-Oct-25,North,Uttar Pradesh,TVS Brand,21,"95,000","19,95,000",No
01-Oct-25,North,Uttaranchal,Jupiter,80,"82,000","65,60,000",No
01-Oct-25,North,Uttaranchal,Raider,59,"1,25,000","73,75,000",No
01-Oct-25,North,Uttaranchal,Apache,42,"1,35,000","56,70,000",No
01-Oct-25,North,Uttaranchal,iQube,24,"1,10,000","26,40,000",No
01-Oct-25,North,Uttaranchal,TVS Brand,21,"95,000","19,95,000",No
01-Oct-25,North,Himachal Pradesh,Jupiter,72,"82,000","59,04,000",No
01-Oct-25,North,Himachal Pradesh,Raider,59,"1,25,000","73,75,000",No
01-Oct-25,North,Himachal Pradesh,Apache,50,"1,35,000","67,50,000",No
01-Oct-25,North,Himachal Pradesh,iQube,28,"1,10,000","30,80,000",No
01-Oct-25,North,Himachal Pradesh,TVS Brand,19,"95,000","18,05,000",No
01-Oct-25,North,Jammu & Kashmir,Jupiter,74,"82,000","60,68,000",No
01-Oct-25,North,Jammu & Kashmir,Raider,58,"1,25,000","72,50,000",No
01-Oct-25,North,Jammu & Kashmir,Apache,52,"1,35,000","70,20,000",No
01-Oct-25,North,Jammu & Kashmir,iQube,29,"1,10,000","31,90,000",No
01-Oct-25,North,Jammu & Kashmir,TVS Brand,19,"95,000","18,05,000",No
01-Oct-25,North,Chandigarh,Jupiter,73,"82,000","59,86,000",No
01-Oct-25,North,Chandigarh,Raider,50,"1,25,000","62,50,000",No
01-Oct-25,North,Chandigarh,Apache,55,"1,35,000","74,25,000",No
01-Oct-25,North,Chandigarh,iQube,23,"1,10,000","25,30,000",No
01-Oct-25,North,Chandigarh,TVS Brand,21,"95,000","19,95,000",No
01-Oct-25,North,Rajasthan,Jupiter,86,"82,000","70,52,000",No
01-Oct-25,North,Rajasthan,Raider,52,"1,25,000","65,00,000",No
01-Oct-25,North,Rajasthan,Apache,53,"1,35,000","71,55,000",No
01-Oct-25,North,Rajasthan,iQube,31,"1,10,000","34,10,000",No
01-Oct-25,North,Rajasthan,TVS Brand,25,"95,000","23,75,000",No
01-Oct-25,South,Karnataka,Jupiter,120,"82,000","98,40,000",No
01-Oct-25,South,Karnataka,Raider,63,"1,25,000","78,75,000",No
01-Oct-25,South,Karnataka,Apache,79,"1,35,000","1,06,65,000",No
01-Oct-25,South,Karnataka,iQube,59,"1,10,000","64,90,000",No
01-Oct-25,South,Karnataka,TVS Brand,26,"95,000","24,70,000",No
01-Oct-25,South,Tamil Nadu,Jupiter,112,"82,000","91,84,000",No
01-Oct-25,South,Tamil Nadu,Raider,59,"1,25,000","73,75,000",No
01-Oct-25,South,Tamil Nadu,Apache,73,"1,35,000","98,55,000",No
01-Oct-25,South,Tamil Nadu,iQube,76,"1,10,000","83,60,000",No
01-Oct-25,South,Tamil Nadu,TVS Brand,26,"95,000","24,70,000",No
01-Oct-25,South,Kerala,Jupiter,95,"82,000","77,90,000",No
01-Oct-25,South,Kerala,Raider,65,"1,25,000","81,25,000",No
01-Oct-25,South,Kerala,Apache,67,"1,35,000","90,45,000",No
01-Oct-25,South,Kerala,iQube,76,"1,10,000","83,60,000",No
01-Oct-25,South,Kerala,TVS Brand,30,"95,000","28,50,000",No
01-Oct-25,South,Andhra Pradesh,Jupiter,115,"82,000","94,30,000",No
01-Oct-25,South,Andhra Pradesh,Raider,73,"1,25,000","91,25,000",No
01-Oct-25,South,Andhra Pradesh,Apache,99,"1,35,000","1,33,65,000",No
01-Oct-25,South,Andhra Pradesh,iQube,63,"1,10,000","69,30,000",No
01-Oct-25,South,Andhra Pradesh,TVS Brand,35,"95,000","33,25,000",No
01-Oct-25,South,Pondicherry,Jupiter,143,"82,000","1,17,26,000",No
01-Oct-25,South,Pondicherry,Raider,63,"1,25,000","78,75,000",No
01-Oct-25,South,Pondicherry,Apache,88,"1,35,000","1,18,80,000",No
01-Oct-25,South,Pondicherry,iQube,62,"1,10,000","68,20,000",No
01-Oct-25,South,Pondicherry,TVS Brand,27,"95,000","25,65,000",No
01-Oct-25,West,Maharashtra,Jupiter,98,"82,000","80,36,000",No
01-Oct-25,West,Maharashtra,Raider,53,"1,25,000","66,25,000",No
01-Oct-25,West,Maharashtra,Apache,82,"1,35,000","1,10,70,000",No
01-Oct-25,West,Maharashtra,iQube,44,"1,10,000","48,40,000",No
01-Oct-25,West,Maharashtra,TVS Brand,24,"95,000","22,80,000",No
01-Oct-25,West,Gujarat,Jupiter,84,"82,000","68,88,000",No
01-Oct-25,West,Gujarat,Raider,64,"1,25,000","80,00,000",No
01-Oct-25,West,Gujarat,Apache,67,"1,35,000","90,45,000",No
01-Oct-25,West,Gujarat,iQube,45,"1,10,000","49,50,000",No
01-Oct-25,West,Gujarat,TVS Brand,19,"95,000","18,05,000",No
01-Oct-25,West,Goa,Jupiter,86,"82,000","70,52,000",No
01-Oct-25,West,Goa,Raider,69,"1,25,000","86,25,000",No
01-Oct-25,West,Goa,Apache,86,"1,35,000","1,16,10,000",No
01-Oct-25,West,Goa,iQube,39,"1,10,000","42,90,000",No
01-Oct-25,West,Goa,TVS Brand,22,"95,000","20,90,000",No
01-Oct-25,West,Madhya Pradesh,Jupiter,97,"82,000","79,54,000",No
01-Oct-25,West,Madhya Pradesh,Raider,73,"1,25,000","91,25,000",No
01-Oct-25,West,Madhya Pradesh,Apache,74,"1,35,000","99,90,000",No
01-Oct-25,West,Madhya Pradesh,iQube,54,"1,10,000","59,40,000",No
01-Oct-25,West,Madhya Pradesh,TVS Brand,23,"95,000","21,85,000",No
01-Oct-25,East,West Bengal,Jupiter,42,"82,000","34,44,000",No
01-Oct-25,East,West Bengal,Raider,39,"1,25,000","48,75,000",No
01-Oct-25,East,West Bengal,Apache,30,"1,35,000","40,50,000",No
01-Oct-25,East,West Bengal,iQube,11,"1,10,000","12,10,000",No
01-Oct-25,East,West Bengal,TVS Brand,14,"95,000","13,30,000",No
01-Oct-25,East,Bihar,Jupiter,50,"82,000","41,00,000",No
01-Oct-25,East,Bihar,Raider,37,"1,25,000","46,25,000",No
01-Oct-25,East,Bihar,Apache,38,"1,35,000","51,30,000",No
01-Oct-25,East,Bihar,iQube,9,"1,10,000","9,90,000",No
01-Oct-25,East,Bihar,TVS Brand,13,"95,000","12,35,000",No
01-Oct-25,East,Orissa,Jupiter,52,"82,000","42,64,000",No
01-Oct-25,East,Orissa,Raider,48,"1,25,000","60,00,000",No
01-Oct-25,East,Orissa,Apache,33,"1,35,000","44,55,000",No
01-Oct-25,East,Orissa,iQube,7,"1,10,000","7,70,000",No
01-Oct-25,East,Orissa,TVS Brand,15,"95,000","14,25,000",No
01-Oct-25,East,Jharkhand,Jupiter,66,"82,000","54,12,000",No
01-Oct-25,East,Jharkhand,Raider,35,"1,25,000","43,75,000",No
01-Oct-25,East,Jharkhand,Apache,40,"1,35,000","54,00,000",No
01-Oct-25,East,Jharkhand,iQube,10,"1,10,000","11,00,000",No
01-Oct-25,East,Jharkhand,TVS Brand,14,"95,000","13,30,000",No
01-Oct-25,East,Chhattisgarh,Jupiter,52,"82,000","42,64,000",No
01-Oct-25,East,Chhattisgarh,Raider,35,"1,25,000","43,75,000",No
01-Oct-25,East,Chhattisgarh,Apache,34,"1,35,000","45,90,000",No
01-Oct-25,East,Chhattisgarh,iQube,10,"1,10,000","11,00,000",No
01-Oct-25,East,Chhattisgarh,TVS Brand,16,"95,000","15,20,000",No
02-Oct-25,North,Delhi,Jupiter,130,"82,000","1,06,60,000",No
02-Oct-25,North,Delhi,Raider,91,"1,25,000","1,13,75,000",No
02-Oct-25,North,Delhi,Apache,90,"1,35,000","1,21,50,000",No
02-Oct-25,North,Delhi,iQube,41,"1,10,000","45,10,000",No
02-Oct-25,North,Delhi,TVS Brand,35,"95,000","33,25,000",Yes
02-Oct-25,North,Haryana,Jupiter,110,"82,000","90,20,000",No
02-Oct-25,North,Haryana,Raider,77,"1,25,000","96,25,000",No
02-Oct-25,North,Haryana,Apache,77,"1,35,000","1,03,95,000",No
02-Oct-25,North,Haryana,iQube,39,"1,10,000","42,90,000",No
02-Oct-25,North,Haryana,TVS Brand,47,"95,000","44,65,000",Yes
02-Oct-25,North,Punjab,Jupiter,141,"82,000","1,15,62,000",No
02-Oct-25,North,Punjab,Raider,89,"1,25,000","1,11,25,000",No
02-Oct-25,North,Punjab,Apache,72,"1,35,000","97,20,000",No
02-Oct-25,North,Punjab,iQube,39,"1,10,000","42,90,000",No
02-Oct-25,North,Punjab,TVS Brand,44,"95,000","41,80,000",Yes
02-Oct-25,North,Uttar Pradesh,Jupiter,122,"82,000","1,00,04,000",No
02-Oct-25,North,Uttar Pradesh,Raider,104,"1,25,000","1,30,00,000",No
02-Oct-25,North,Uttar Pradesh,Apache,61,"1,35,000","82,35,000",No
02-Oct-25,North,Uttar Pradesh,iQube,54,"1,10,000","59,40,000",No
02-Oct-25,North,Uttar Pradesh,TVS Brand,44,"95,000","41,80,000",Yes
02-Oct-25,North,Uttaranchal,Jupiter,114,"82,000","93,48,000",No
02-Oct-25,North,Uttaranchal,Raider,97,"1,25,000","1,21,25,000",No
02-Oct-25,North,Uttaranchal,Apache,79,"1,35,000","1,06,65,000",No
02-Oct-25,North,Uttaranchal,iQube,51,"1,10,000","56,10,000",No
02-Oct-25,North,Uttaranchal,TVS Brand,46,"95,000","43,70,000",Yes
02-Oct-25,North,Himachal Pradesh,Jupiter,136,"82,000","1,11,52,000",No
02-Oct-25,North,Himachal Pradesh,Raider,92,"1,25,000","1,15,00,000",No
02-Oct-25,North,Himachal Pradesh,Apache,73,"1,35,000","98,55,000",No
02-Oct-25,North,Himachal Pradesh,iQube,49,"1,10,000","53,90,000",No
02-Oct-25,North,Himachal Pradesh,TVS Brand,45,"95,000","42,75,000",Yes
02-Oct-25,North,Jammu & Kashmir,Jupiter,125,"82,000","1,02,50,000",No
02-Oct-25,North,Jammu & Kashmir,Raider,108,"1,25,000","1,35,00,000",No
02-Oct-25,North,Jammu & Kashmir,Apache,78,"1,35,000","1,05,30,000",No
02-Oct-25,North,Jammu & Kashmir,iQube,53,"1,10,000","58,30,000",No
02-Oct-25,North,Jammu & Kashmir,TVS Brand,41,"95,000","38,95,000",Yes
02-Oct-25,North,Chandigarh,Jupiter,131,"82,000","1,07,42,000",No
02-Oct-25,North,Chandigarh,Raider,96,"1,25,000","1,20,00,000",No
02-Oct-25,North,Chandigarh,Apache,69,"1,35,000","93,15,000",No
02-Oct-25,North,Chandigarh,iQube,44,"1,10,000","48,40,000",No
02-Oct-25,North,Chandigarh,TVS Brand,49,"95,000","46,55,000",Yes
02-Oct-25,North,Rajasthan,Jupiter,125,"82,000","1,02,50,000",No
02-Oct-25,North,Rajasthan,Raider,87,"1,25,000","1,08,75,000",No
02-Oct-25,North,Rajasthan,Apache,94,"1,35,000","1,26,90,000",No
02-Oct-25,North,Rajasthan,iQube,39,"1,10,000","42,90,000",No
02-Oct-25,North,Rajasthan,TVS Brand,35,"95,000","33,25,000",Yes
02-Oct-25,South,Karnataka,Jupiter,192,"82,000","1,57,44,000",No
02-Oct-25,South,Karnataka,Raider,139,"1,25,000","1,73,75,000",No
02-Oct-25,South,Karnataka,Apache,136,"1,35,000","1,83,60,000",No
02-Oct-25,South,Karnataka,iQube,95,"1,10,000","1,04,50,000",No
02-Oct-25,South,Karnataka,TVS Brand,55,"95,000","52,25,000",Yes
02-Oct-25,South,Tamil Nadu,Jupiter,169,"82,000","1,38,58,000",No
02-Oct-25,South,Tamil Nadu,Raider,109,"1,25,000","1,36,25,000",No
02-Oct-25,South,Tamil Nadu,Apache,134,"1,35,000","1,80,90,000",No
02-Oct-25,South,Tamil Nadu,iQube,100,"1,10,000","1,10,00,000",No
02-Oct-25,South,Tamil Nadu,TVS Brand,63,"95,000","59,85,000",Yes
02-Oct-25,South,Kerala,Jupiter,174,"82,000","1,42,68,000",No
02-Oct-25,South,Kerala,Raider,105,"1,25,000","1,31,25,000",No
02-Oct-25,South,Kerala,Apache,125,"1,35,000","1,68,75,000",No
02-Oct-25,South,Kerala,iQube,110,"1,10,000","1,21,00,000",No
02-Oct-25,South,Kerala,TVS Brand,71,"95,000","67,45,000",Yes
02-Oct-25,South,Andhra Pradesh,Jupiter,172,"82,000","1,41,04,000",No
02-Oct-25,South,Andhra Pradesh,Raider,93,"1,25,000","1,16,25,000",No
02-Oct-25,South,Andhra Pradesh,Apache,145,"1,35,000","1,95,75,000",No
02-Oct-25,South,Andhra Pradesh,iQube,88,"1,10,000","96,80,000",No
02-Oct-25,South,Andhra Pradesh,TVS Brand,71,"95,000","67,45,000",Yes
02-Oct-25,South,Pondicherry,Jupiter,178,"82,000","1,45,96,000",No
02-Oct-25,South,Pondicherry,Raider,100,"1,25,000","1,25,00,000",No
02-Oct-25,South,Pondicherry,Apache,131,"1,35,000","1,76,85,000",No
02-Oct-25,South,Pondicherry,iQube,93,"1,10,000","1,02,30,000",No
02-Oct-25,South,Pondicherry,TVS Brand,54,"95,000","51,30,000",Yes
02-Oct-25,West,Maharashtra,Jupiter,127,"82,000","1,04,14,000",No
02-Oct-25,West,Maharashtra,Raider,109,"1,25,000","1,36,25,000",No
02-Oct-25,West,Maharashtra,Apache,145,"1,35,000","1,95,75,000",No
02-Oct-25,West,Maharashtra,iQube,78,"1,10,000","85,80,000",No
02-Oct-25,West,Maharashtra,TVS Brand,60,"95,000","57,00,000",Yes
02-Oct-25,West,Gujarat,Jupiter,123,"82,000","1,00,86,000",No
02-Oct-25,West,Gujarat,Raider,94,"1,25,000","1,17,50,000",No
02-Oct-25,West,Gujarat,Apache,141,"1,35,000","1,90,35,000",No
02-Oct-25,West,Gujarat,iQube,83,"1,10,000","91,30,000",No
02-Oct-25,West,Gujarat,TVS Brand,61,"95,000","57,95,000",Yes
02-Oct-25,West,Goa,Jupiter,141,"82,000","1,15,62,000",No
02-Oct-25,West,Goa,Raider,94,"1,25,000","1,17,50,000",No
02-Oct-25,West,Goa,Apache,132,"1,35,000","1,78,20,000",No
02-Oct-25,West,Goa,iQube,81,"1,10,000","89,10,000",No
02-Oct-25,West,Goa,TVS Brand,56,"95,000","53,20,000",Yes
02-Oct-25,West,Madhya Pradesh,Jupiter,136,"82,000","1,11,52,000",No
02-Oct-25,West,Madhya Pradesh,Raider,94,"1,25,000","1,17,50,000",No
02-Oct-25,West,Madhya Pradesh,Apache,110,"1,35,000","1,48,50,000",No
02-Oct-25,West,Madhya Pradesh,iQube,73,"1,10,000","80,30,000",No
02-Oct-25,West,Madhya Pradesh,TVS Brand,48,"95,000","45,60,000",Yes
02-Oct-25,East,West Bengal,Jupiter,103,"82,000","84,46,000",No
02-Oct-25,East,West Bengal,Raider,69,"1,25,000","86,25,000",No
02-Oct-25,East,West Bengal,Apache,67,"1,35,000","90,45,000",No
02-Oct-25,East,West Bengal,iQube,15,"1,10,000","16,50,000",No
02-Oct-25,East,West Bengal,TVS Brand,33,"95,000","31,35,000",Yes
02-Oct-25,East,Bihar,Jupiter,87,"82,000","71,34,000",No
02-Oct-25,East,Bihar,Raider,62,"1,25,000","77,50,000",No
02-Oct-25,East,Bihar,Apache,53,"1,35,000","71,55,000",No
02-Oct-25,East,Bihar,iQube,18,"1,10,000","19,80,000",No
02-Oct-25,East,Bihar,TVS Brand,30,"95,000","28,50,000",Yes
02-Oct-25,East,Orissa,Jupiter,95,"82,000","77,90,000",No
02-Oct-25,East,Orissa,Raider,66,"1,25,000","82,50,000",No
02-Oct-25,East,Orissa,Apache,39,"1,35,000","52,65,000",No
02-Oct-25,East,Orissa,iQube,19,"1,10,000","20,90,000",No
02-Oct-25,East,Orissa,TVS Brand,26,"95,000","24,70,000",Yes
02-Oct-25,East,Jharkhand,Jupiter,84,"82,000","68,88,000",No
02-Oct-25,East,Jharkhand,Raider,63,"1,25,000","78,75,000",No
02-Oct-25,East,Jharkhand,Apache,56,"1,35,000","75,60,000",No
02-Oct-25,East,Jharkhand,iQube,16,"1,10,000","17,60,000",No
02-Oct-25,East,Jharkhand,TVS Brand,31,"95,000","29,45,000",Yes
02-Oct-25,East,Chhattisgarh,Jupiter,91,"82,000","74,62,000",No
02-Oct-25,East,Chhattisgarh,Raider,80,"1,25,000","1,00,00,000",No
02-Oct-25,East,Chhattisgarh,Apache,47,"1,35,000","63,45,000",No
02-Oct-25,East,Chhattisgarh,iQube,14,"1,10,000","15,40,000",No
02-Oct-25,East,Chhattisgarh,TVS Brand,24,"95,000","22,80,000",Yes
03-Oct-25,North,Delhi,Jupiter,81,"82,000","66,42,000",No
03-Oct-25,North,Delhi,Raider,56,"1,25,000","70,00,000",No
03-Oct-25,North,Delhi,Apache,51,"1,35,000","68,85,000",No
03-Oct-25,North,Delhi,iQube,23,"1,10,000","25,30,000",No
03-Oct-25,North,Delhi,TVS Brand,23,"95,000","21,85,000",No
03-Oct-25,North,Haryana,Jupiter,67,"82,000","54,94,000",No
03-Oct-25,North,Haryana,Raider,50,"1,25,000","62,50,000",No
03-Oct-25,North,Haryana,Apache,53,"1,35,000","71,55,000",No
03-Oct-25,North,Haryana,iQube,28,"1,10,000","30,80,000",No
03-Oct-25,North,Haryana,TVS Brand,18,"95,000","17,10,000",No
03-Oct-25,North,Punjab,Jupiter,73,"82,000","59,86,000",No
03-Oct-25,North,Punjab,Raider,58,"1,25,000","72,50,000",No
03-Oct-25,North,Punjab,Apache,50,"1,35,000","67,50,000",No
03-Oct-25,North,Punjab,iQube,26,"1,10,000","28,60,000",No
03-Oct-25,North,Punjab,TVS Brand,19,"95,000","18,05,000",No
03-Oct-25,North,Uttar Pradesh,Jupiter,63,"82,000","51,66,000",No
03-Oct-25,North,Uttar Pradesh,Raider,56,"1,25,000","70,00,000",No
03-Oct-25,North,Uttar Pradesh,Apache,46,"1,35,000","62,10,000",No
03-Oct-25,North,Uttar Pradesh,iQube,34,"1,10,000","37,40,000",No
03-Oct-25,North,Uttar Pradesh,TVS Brand,16,"95,000","15,20,000",No
03-Oct-25,North,Uttaranchal,Jupiter,84,"82,000","68,88,000",No
03-Oct-25,North,Uttaranchal,Raider,49,"1,25,000","61,25,000",No
