date,larger_region,region,product,enquiries,dealer_visits,sales,price,revenue,Campaign Active
17-Oct-25,North,Punjab,Jupiter,451,259,82,"82,000","67,24,000",No
17-Oct-25,North,Punjab,Raider,320,172,48,"1,25,000","60,00,000",No
17-Oct-25,North,Punjab,Apache,308,169,46,"1,35,000","62,10,000",No
17-Oct-25,North,Punjab,iQube,210,129,28,"1,10,000","30,80,000",No
17-Oct-25,North,Punjab,TVS Brand,86,49,18,"95,000","17,10,000",No
17-Oct-25,North,Uttar Pradesh,Jupiter,251,151,55,"82,000","45,10,000",No
17-Oct-25,North,Uttar Pradesh,Raider,324,170,57,"1,25,000","71,25,000",No
17-Oct-25,North,Uttar Pradesh,Apache,319,176,51,"1,35,000","68,85,000",No
17-Oct-25,North,Uttar Pradesh,iQube,231,138,30,"1,10,000","33,00,000",No
17-Oct-25,North,Uttar Pradesh,TVS Brand,62,42,17,"95,000","16,15,000",No
17-Oct-25,North,Uttaranchal,Jupiter,318,224,85,"82,000","69,70,000",No
17-Oct-25,North,Uttaranchal,Raider,349,211,68,"1,25,000","85,00,000",No
17-Oct-25,North,Uttaranchal,Apache,288,162,48,"1,35,000","64,80,000",No
17-Oct-25,North,Uttaranchal,iQube,199,101,29,"1,10,000","31,90,000",No
17-Oct-25,North,Uttaranchal,TVS Brand,74,41,19,"95,000","18,05,000",No
17-Oct-25,North,Himachal Pradesh,Jupiter,257,205,72,"82,000","59,04,000",No
17-Oct-25,North,Himachal Pradesh,Raider,223,138,48,"1,25,000","60,00,000",No
17-Oct-25,North,Himachal Pradesh,Apache,271,155,51,"1,35,000","68,85,000",No
17-Oct-25,North,Himachal Pradesh,iQube,189,105,29,"1,10,000","31,90,000",No
17-Oct-25,North,Himachal Pradesh,TVS Brand,92,44,23,"95,000","21,85,000",No
17-Oct-25,North,Jammu & Kashmir,Jupiter,286,173,75,"82,000","61,50,000",No
17-Oct-25,North,Jammu & Kashmir,Raider,223,124,47,"1,25,000","58,75,000",No
17-Oct-25,North,Jammu & Kashmir,Apache,235,150,48,"1,35,000","64,80,000",No
17-Oct-25,North,Jammu & Kashmir,iQube,228,104,30,"1,10,000","33,00,000",No
17-Oct-25,North,Jammu & Kashmir,TVS Brand,55,40,19,"95,000","18,05,000",No
17-Oct-25,North,Chandigarh,Jupiter,351,201,62,"82,000","50,84,000",No
17-Oct-25,North,Chandigarh,Raider,367,200,57,"1,25,000","71,25,000",No
17-Oct-25,North,Chandigarh,Apache,448,230,55,"1,35,000","74,25,000",No
17-Oct-25,North,Chandigarh,iQube,238,131,28,"1,10,000","30,80,000",No
17-Oct-25,North,Chandigarh,TVS Brand,109,71,24,"95,000","22,80,000",No
17-Oct-25,North,Rajasthan,Jupiter,329,229,78,"82,000","63,96,000",No
17-Oct-25,North,Rajasthan,Raider,295,169,51,"1,25,000","63,75,000",No
17-Oct-25,North,Rajasthan,Apache,306,189,48,"1,35,000","64,80,000",No
17-Oct-25,North,Rajasthan,iQube,159,120,27,"1,10,000","29,70,000",No
17-Oct-25,North,Rajasthan,TVS Brand,61,47,19,"95,000","18,05,000",No
17-Oct-25,South,Karnataka,Jupiter,699,390,110,"82,000","90,20,000",No
17-Oct-25,South,Karnataka,Raider,387,264,63,"1,25,000","78,75,000",No
17-Oct-25,South,Karnataka,Apache,660,388,88,"1,35,000","1,18,80,000",No
17-Oct-25,South,Karnataka,iQube,754,322,67,"1,10,000","73,70,000",No
17-Oct-25,South,Karnataka,TVS Brand,129,88,28,"95,000","26,60,000",No
17-Oct-25,South,Tamil Nadu,Jupiter,839,443,136,"82,000","1,11,52,000",No
17-Oct-25,South,Tamil Nadu,Raider,427,262,68,"1,25,000","85,00,000",No
17-Oct-25,South,Tamil Nadu,Apache,687,427,96,"1,35,000","1,29,60,000",No
17-Oct-25,South,Tamil Nadu,iQube,700,411,75,"1,10,000","82,50,000",No
17-Oct-25,South,Tamil Nadu,TVS Brand,124,87,29,"95,000","27,55,000",No
17-Oct-25,South,Kerala,Jupiter,441,290,89,"82,000","72,98,000",No
17-Oct-25,South,Kerala,Raider,494,261,72,"1,25,000","90,00,000",No
17-Oct-25,South,Kerala,Apache,578,374,96,"1,35,000","1,29,60,000",No
17-Oct-25,South,Kerala,iQube,410,225,50,"1,10,000","55,00,000",No
17-Oct-25,South,Kerala,TVS Brand,100,63,25,"95,000","23,75,000",No
17-Oct-25,South,Andhra Pradesh,Jupiter,516,321,117,"82,000","95,94,000",No
17-Oct-25,South,Andhra Pradesh,Raider,437,241,74,"1,25,000","92,50,000",No
17-Oct-25,South,Andhra Pradesh,Apache,444,241,70,"1,35,000","94,50,000",No
17-Oct-25,South,Andhra Pradesh,iQube,516,263,61,"1,10,000","67,10,000",No
17-Oct-25,South,Andhra Pradesh,TVS Brand,113,89,31,"95,000","29,45,000",No
17-Oct-25,South,Pondicherry,Jupiter,480,287,100,"82,000","82,00,000",No
17-Oct-25,South,Pondicherry,Raider,344,203,64,"1,25,000","80,00,000",No
17-Oct-25,South,Pondicherry,Apache,563,283,89,"1,35,000","1,20,15,000",No
17-Oct-25,South,Pondicherry,iQube,485,320,72,"1,10,000","79,20,000",No
17-Oct-25,South,Pondicherry,TVS Brand,106,67,31,"95,000","29,45,000",No
17-Oct-25,West,Maharashtra,Jupiter,564,331,90,"82,000","73,80,000",No
17-Oct-25,West,Maharashtra,Raider,370,200,54,"1,25,000","67,50,000",No
17-Oct-25,West,Maharashtra,Apache,544,307,65,"1,35,000","87,75,000",No
17-Oct-25,West,Maharashtra,iQube,590,368,68,"1,10,000","74,80,000",No
17-Oct-25,West,Maharashtra,TVS Brand,124,80,26,"95,000","24,70,000",No
17-Oct-25,West,Gujarat,Jupiter,598,333,102,"82,000","83,64,000",No
17-Oct-25,West,Gujarat,Raider,477,232,71,"1,25,000","88,75,000",No
17-Oct-25,West,Gujarat,Apache,483,289,73,"1,35,000","98,55,000",No
17-Oct-25,West,Gujarat,iQube,482,282,56,"1,10,000","61,60,000",No
17-Oct-25,West,Gujarat,TVS Brand,120,76,26,"95,000","24,70,000",No
17-Oct-25,West,Goa,Jupiter,476,291,86,"82,000","70,52,000",No
17-Oct-25,West,Goa,Raider,368,252,70,"1,25,000","87,50,000",No
17-Oct-25,West,Goa,Apache,418,272,66,"1,35,000","89,10,000",No
17-Oct-25,West,Goa,iQube,418,225,44,"1,10,000","48,40,000",No
17-Oct-25,West,Goa,TVS Brand,141,81,28,"95,000","26,60,000",No
17-Oct-25,West,Madhya Pradesh,Jupiter,422,230,87,"82,000","71,34,000",No
17-Oct-25,West,Madhya Pradesh,Raider,352,220,68,"1,25,000","85,00,000",No
17-Oct-25,West,Madhya Pradesh,Apache,456,245,77,"1,35,000","1,03,95,000",No
17-Oct-25,West,Madhya Pradesh,iQube,319,168,46,"1,10,000","50,60,000",No
17-Oct-25,West,Madhya Pradesh,TVS Brand,97,55,25,"95,000","23,75,000",No
17-Oct-25,East,West Bengal,Jupiter,276,171,54,"82,000","44,28,000",No
17-Oct-25,East,West Bengal,Raider,240,144,42,"1,25,000","52,50,000",No
17-Oct-25,East,West Bengal,Apache,237,138,35,"1,35,000","47,25,000",No
17-Oct-25,East,West Bengal,iQube,73,52,11,"1,10,000","12,10,000",No
17-Oct-25,East,West Bengal,TVS Brand,55,34,13,"95,000","12,35,000",No
17-Oct-25,East,Bihar,Jupiter,288,169,65,"82,000","53,30,000",No
17-Oct-25,East,Bihar,Raider,175,124,44,"1,25,000","55,00,000",No
17-Oct-25,East,Bihar,Apache,112,68,24,"1,35,000","32,40,000",No
17-Oct-25,East,Bihar,iQube,61,30,8,"1,10,000","8,80,000",No
17-Oct-25,East,Bihar,TVS Brand,59,36,16,"95,000","15,20,000",No
17-Oct-25,East,Orissa,Jupiter,273,154,59,"82,000","48,38,000",No
17-Oct-25,East,Orissa,Raider,179,124,39,"1,25,000","48,75,000",No
17-Oct-25,East,Orissa,Apache,119,74,23,"1,35,000","31,05,000",No
17-Oct-25,East,Orissa,iQube,79,39,11,"1,10,000","12,10,000",No
17-Oct-25,East,Orissa,TVS Brand,56,36,15,"95,000","14,25,000",No
17-Oct-25,East,Jharkhand,Jupiter,191,131,51,"82,000","41,82,000",No
17-Oct-25,East,Jharkhand,Raider,264,126,50,"1,25,000","62,50,000",No
17-Oct-25,East,Jharkhand,Apache,207,105,37,"1,35,000","49,95,000",No
17-Oct-25,East,Jharkhand,iQube,80,45,12,"1,10,000","13,20,000",No
17-Oct-25,East,Jharkhand,TVS Brand,44,28,14,"95,000","13,30,000",No
17-Oct-25,East,Chhattisgarh,Jupiter,269,185,67,"82,000","54,94,000",No
17-Oct-25,East,Chhattisgarh,Raider,204,103,42,"1,25,000","52,50,000",No
17-Oct-25,East,Chhattisgarh,Apache,135,76,25,"1,35,000","33,75,000",No
17-Oct-25,East,Chhattisgarh,iQube,57,32,9,"1,10,000","9,90,000",No
17-Oct-25,East,Chhattisgarh,TVS Brand,46,24,13,"95,000","12,35,000",No
18-Oct-25,North,Delhi,Jupiter,656,396,114,"82,000","93,48,000",No
18-Oct-25,North,Delhi,Raider,519,338,79,"1,25,000","98,75,000",No
18-Oct-25,North,Delhi,Apache,558,341,71,"1,35,000","95,85,000",No
18-Oct-25,North,Delhi,iQube,315,211,38,"1,10,000","41,80,000",No
18-Oct-25,North,Delhi,TVS Brand,132,74,26,"95,000","24,70,000",No
18-Oct-25,North,Haryana,Jupiter,459,302,94,"82,000","77,08,000",No
18-Oct-25,North,Haryana,Raider,484,288,79,"1,25,000","98,75,000",No
18-Oct-25,North,Haryana,Apache,353,235,63,"1,35,000","85,05,000",No
18-Oct-25,North,Haryana,iQube,280,178,37,"1,10,000","40,70,000",No
18-Oct-25,North,Haryana,TVS Brand,126,79,30,"95,000","28,50,000",No
18-Oct-25,North,Punjab,Jupiter,726,334,115,"82,000","94,30,000",No
18-Oct-25,North,Punjab,Raider,325,200,56,"1,25,000","70,00,000",No
18-Oct-25,North,Punjab,Apache,374,221,56,"1,35,000","75,60,000",No
18-Oct-25,North,Punjab,iQube,276,147,32,"1,10,000","35,20,000",No
18-Oct-25,North,Punjab,TVS Brand,106,64,25,"95,000","23,75,000",No
18-Oct-25,North,Uttar Pradesh,Jupiter,493,296,111,"82,000","91,02,000",No
18-Oct-25,North,Uttar Pradesh,Raider,487,294,84,"1,25,000","1,05,00,000",No
18-Oct-25,North,Uttar Pradesh,Apache,342,209,59,"1,35,000","79,65,000",No
18-Oct-25,North,Uttar Pradesh,iQube,195,104,22,"1,10,000","24,20,000",No
18-Oct-25,North,Uttar Pradesh,TVS Brand,128,77,30,"95,000","28,50,000",No
18-Oct-25,North,Uttaranchal,Jupiter,377,238,93,"82,000","76,26,000",No
18-Oct-25,North,Uttaranchal,Raider,276,166,55,"1,25,000","68,75,000",No
18-Oct-25,North,Uttaranchal,Apache,264,182,52,"1,35,000","70,20,000",No
18-Oct-25,North,Uttaranchal,iQube,301,160,38,"1,10,000","41,80,000",No
18-Oct-25,North,Uttaranchal,TVS Brand,93,54,23,"95,000","21,85,000",No
18-Oct-25,North,Himachal Pradesh,Jupiter,376,230,91,"82,000","74,62,000",No
18-Oct-25,North,Himachal Pradesh,Raider,305,186,67,"1,25,000","83,75,000",No
18-Oct-25,North,Himachal Pradesh,Apache,301,191,63,"1,35,000","85,05,000",No
18-Oct-25,North,Himachal Pradesh,iQube,220,128,36,"1,10,000","39,60,000",No
18-Oct-25,North,Himachal Pradesh,TVS Brand,105,65,28,"95,000","26,60,000",No
18-Oct-25,North,Jammu & Kashmir,Jupiter,343,243,93,"82,000","76,26,000",No
18-Oct-25,North,Jammu & Kashmir,Raider,287,171,66,"1,25,000","82,50,000",No
18-Oct-25,North,Jammu & Kashmir,Apache,311,151,55,"1,35,000","74,25,000",No
18-Oct-25,North,Jammu & Kashmir,iQube,158,98,28,"1,10,000","30,80,000",No
18-Oct-25,North,Jammu & Kashmir,TVS Brand,85,55,27,"95,000","25,65,000",No
18-Oct-25,North,Chandigarh,Jupiter,343,253,75,"82,000","61,50,000",No
18-Oct-25,North,Chandigarh,Raider,388,205,55,"1,25,000","68,75,000",No
18-Oct-25,North,Chandigarh,Apache,430,268,64,"1,35,000","86,40,000",No
18-Oct-25,North,Chandigarh,iQube,293,164,33,"1,10,000","36,30,000",No
18-Oct-25,North,Chandigarh,TVS Brand,133,86,30,"95,000","28,50,000",No
18-Oct-25,North,Rajasthan,Jupiter,461,263,101,"82,000","82,82,000",No
18-Oct-25,North,Rajasthan,Raider,394,212,63,"1,25,000","78,75,000",No
18-Oct-25,North,Rajasthan,Apache,350,223,61,"1,35,000","82,35,000",No
18-Oct-25,North,Rajasthan,iQube,186,117,26,"1,10,000","28,60,000",No
18-Oct-25,North,Rajasthan,TVS Brand,126,81,30,"95,000","28,50,000",No
18-Oct-25,South,Karnataka,Jupiter,915,537,152,"82,000","1,24,64,000",No
18-Oct-25,South,Karnataka,Raider,756,400,105,"1,25,000","1,31,25,000",No
18-Oct-25,South,Karnataka,Apache,638,346,84,"1,35,000","1,13,40,000",No
18-Oct-25,South,Karnataka,iQube,772,469,79,"1,10,000","86,90,000",No
18-Oct-25,South,Karnataka,TVS Brand,170,107,33,"95,000","31,35,000",No
18-Oct-25,South,Tamil Nadu,Jupiter,833,473,136,"82,000","1,11,52,000",No
18-Oct-25,South,Tamil Nadu,Raider,592,330,98,"1,25,000","1,22,50,000",No
18-Oct-25,South,Tamil Nadu,Apache,781,505,118,"1,35,000","1,59,30,000",No
18-Oct-25,South,Tamil Nadu,iQube,675,457,86,"1,10,000","94,60,000",No
18-Oct-25,South,Tamil Nadu,TVS Brand,153,82,31,"95,000","29,45,000",No
18-Oct-25,South,Kerala,Jupiter,614,346,116,"82,000","95,12,000",No
18-Oct-25,South,Kerala,Raider,402,243,81,"1,25,000","1,01,25,000",No
18-Oct-25,South,Kerala,Apache,717,425,113,"1,35,000","1,52,55,000",No
18-Oct-25,South,Kerala,iQube,634,381,77,"1,10,000","84,70,000",No
18-Oct-25,South,Kerala,TVS Brand,147,88,35,"95,000","33,25,000",No
18-Oct-25,South,Andhra Pradesh,Jupiter,662,455,140,"82,000","1,14,80,000",No
18-Oct-25,South,Andhra Pradesh,Raider,362,240,71,"1,25,000","88,75,000",No
18-Oct-25,South,Andhra Pradesh,Apache,636,393,100,"1,35,000","1,35,00,000",No
18-Oct-25,South,Andhra Pradesh,iQube,800,414,98,"1,10,000","1,07,80,000",No
18-Oct-25,South,Andhra Pradesh,TVS Brand,145,95,35,"95,000","33,25,000",No
18-Oct-25,South,Pondicherry,Jupiter,649,430,136,"82,000","1,11,52,000",No
18-Oct-25,South,Pondicherry,Raider,420,276,86,"1,25,000","1,07,50,000",No
18-Oct-25,South,Pondicherry,Apache,639,395,105,"1,35,000","1,41,75,000",No
18-Oct-25,South,Pondicherry,iQube,616,322,73,"1,10,000","80,30,000",No
18-Oct-25,South,Pondicherry,TVS Brand,131,86,34,"95,000","32,30,000",No
18-Oct-25,West,Maharashtra,Jupiter,584,386,110,"82,000","90,20,000",No
18-Oct-25,West,Maharashtra,Raider,600,351,85,"1,25,000","1,06,25,000",No
18-Oct-25,West,Maharashtra,Apache,685,401,96,"1,35,000","1,29,60,000",No
18-Oct-25,West,Maharashtra,iQube,647,367,71,"1,10,000","78,10,000",No
18-Oct-25,West,Maharashtra,TVS Brand,169,114,34,"95,000","32,30,000",No
18-Oct-25,West,Gujarat,Jupiter,531,279,89,"82,000","72,98,000",No
18-Oct-25,West,Gujarat,Raider,518,307,81,"1,25,000","1,01,25,000",No
18-Oct-25,West,Gujarat,Apache,693,372,98,"1,35,000","1,32,30,000",No
18-Oct-25,West,Gujarat,iQube,423,258,50,"1,10,000","55,00,000",No
18-Oct-25,West,Gujarat,TVS Brand,159,104,36,"95,000","34,20,000",No
18-Oct-25,West,Goa,Jupiter,494,323,104,"82,000","85,28,000",No
18-Oct-25,West,Goa,Raider,496,337,93,"1,25,000","1,16,25,000",No
18-Oct-25,West,Goa,Apache,603,370,93,"1,35,000","1,25,55,000",No
18-Oct-25,West,Goa,iQube,468,274,56,"1,10,000","61,60,000",No
18-Oct-25,West,Goa,TVS Brand,145,77,29,"95,000","27,55,000",No
18-Oct-25,West,Madhya Pradesh,Jupiter,537,307,115,"82,000","94,30,000",No
18-Oct-25,West,Madhya Pradesh,Raider,355,220,69,"1,25,000","86,25,000",No
18-Oct-25,West,Madhya Pradesh,Apache,545,327,92,"1,35,000","1,24,20,000",No
18-Oct-25,West,Madhya Pradesh,iQube,460,250,57,"1,10,000","62,70,000",No
18-Oct-25,West,Madhya Pradesh,TVS Brand,134,80,33,"95,000","31,35,000",No
18-Oct-25,East,West Bengal,Jupiter,361,252,79,"82,000","64,78,000",No
18-Oct-25,East,West Bengal,Raider,337,217,62,"1,25,000","77,50,000",No
18-Oct-25,East,West Bengal,Apache,276,175,49,"1,35,000","66,15,000",No
18-Oct-25,East,West Bengal,iQube,91,55,12,"1,10,000","13,20,000",No
18-Oct-25,East,West Bengal,TVS Brand,58,38,15,"95,000","14,25,000",No
18-Oct-25,East,Bihar,Jupiter,295,199,70,"82,000","57,40,000",No
18-Oct-25,East,Bihar,Raider,220,129,43,"1,25,000","53,75,000",No
18-Oct-25,East,Bihar,Apache,226,125,41,"1,35,000","55,35,000",No
18-Oct-25,East,Bihar,iQube,86,52,13,"1,10,000","14,30,000",No
18-Oct-25,East,Bihar,TVS Brand,60,43,19,"95,000","18,05,000",No
18-Oct-25,East,Orissa,Jupiter,320,178,76,"82,000","62,32,000",No
18-Oct-25,East,Orissa,Raider,235,141,49,"1,25,000","61,25,000",No
18-Oct-25,East,Orissa,Apache,182,91,29,"1,35,000","39,15,000",No
18-Oct-25,East,Orissa,iQube,89,48,12,"1,10,000","13,20,000",No
18-Oct-25,East,Orissa,TVS Brand,39,25,11,"95,000","10,45,000",No
18-Oct-25,East,Jharkhand,Jupiter,197,138,54,"82,000","44,28,000",No
18-Oct-25,East,Jharkhand,Raider,249,135,51,"1,25,000","63,75,000",No
18-Oct-25,East,Jharkhand,Apache,239,141,45,"1,35,000","60,75,000",No
18-Oct-25,East,Jharkhand,iQube,88,47,13,"1,10,000","14,30,000",No
18-Oct-25,East,Jharkhand,TVS Brand,49,32,15,"95,000","14,25,000",No
18-Oct-25,East,Chhattisgarh,Jupiter,325,197,78,"82,000","63,96,000",No
18-Oct-25,East,Chhattisgarh,Raider,242,139,51,"1,25,000","63,75,000",No
18-Oct-25,East,Chhattisgarh,Apache,238,146,49,"1,35,000","66,15,000",No
18-Oct-25,East,Chhattisgarh,iQube,63,29,10,"1,10,000","11,00,000",No
18-Oct-25,East,Chhattisgarh,TVS Brand,47,29,14,"95,000","13,30,000",No
19-Oct-25,North,Delhi,Jupiter,687,408,103,"82,000","84,46,000",No
19-Oct-25,North,Delhi,Raider,524,280,72,"1,25,000","90,00,000",No
19-Oct-25,North,Delhi,Apache,508,278,60,"1,35,000","81,00,000",No
19-Oct-25,North,Delhi,iQube,285,155,29,"1,10,000","31,90,000",No
19-Oct-25,North,Delhi,TVS Brand,121,79,25,"95,000","23,75,000",No
19-Oct-25,North,Haryana,Jupiter,479,326,101,"82,000","82,82,000",No
19-Oct-25,North,Haryana,Raider,454,287,77,"1,25,000","96,25,000",No
19-Oct-25,North,Haryana,Apache,415,214,63,"1,35,000","85,05,000",No
19-Oct-25,North,Haryana,iQube,285,151,34,"1,10,000","37,40,000",No
19-Oct-25,North,Haryana,TVS Brand,108,67,26,"95,000","24,70,000",No
19-Oct-25,North,Punjab,Jupiter,476,247,81,"82,000","66,42,000",No
19-Oct-25,North,Punjab,Raider,437,241,71,"1,25,000","88,75,000",No
19-Oct-25,North,Punjab,Apache,414,239,65,"1,35,000","87,75,000",No
19-Oct-25,North,Punjab,iQube,261,147,33,"1,10,000","36,30,000",No
19-Oct-25,North,Punjab,TVS Brand,92,56,21,"95,000","19,95,000",No
19-Oct-25,North,Uttar Pradesh,Jupiter,392,217,75,"82,000","61,50,000",No
19-Oct-25,North,Uttar Pradesh,Raider,347,212,65,"1,25,000","81,25,000",No
19-Oct-25,North,Uttar Pradesh,Apache,427,241,67,"1,35,000","90,45,000",No
19-Oct-25,North,Uttar Pradesh,iQube,270,161,31,"1,10,000","34,10,000",No
19-Oct-25,North,Uttar Pradesh,TVS Brand,106,64,25,"95,000","23,75,000",No
19-Oct-25,North,Uttaranchal,Jupiter,398,323,111,"82,000","91,02,000",No
19-Oct-25,North,Uttaranchal,Raider,390,234,72,"1,25,000","90,00,000",No
19-Oct-25,North,Uttaranchal,Apache,357,183,61,"1,35,000","82,35,000",No
19-Oct-25,North,Uttaranchal,iQube,216,121,33,"1,10,000","36,30,000",No
19-Oct-25,North,Uttaranchal,TVS Brand,105,62,29,"95,000","27,55,000",No
19-Oct-25,North,Himachal Pradesh,Jupiter,406,227,94,"82,000","77,08,000",No
19-Oct-25,North,Himachal Pradesh,Raider,328,204,72,"1,25,000","90,00,000",No
19-Oct-25,North,Himachal Pradesh,Apache,336,191,67,"1,35,000","90,45,000",No
19-Oct-25,North,Himachal Pradesh,iQube,173,120,30,"1,10,000","33,00,000",No
19-Oct-25,North,Himachal Pradesh,TVS Brand,85,56,27,"95,000","25,65,000",No
19-Oct-25,North,Jammu & Kashmir,Jupiter,376,206,98,"82,000","80,36,000",No
19-Oct-25,North,Jammu & Kashmir,Raider,351,224,75,"1,25,000","93,75,000",No
19-Oct-25,North,Jammu & Kashmir,Apache,340,180,62,"1,35,000","83,70,000",No
19-Oct-25,North,Jammu & Kashmir,iQube,236,107,33,"1,10,000","36,30,000",No
19-Oct-25,North,Jammu & Kashmir,TVS Brand,92,52,26,"95,000","24,70,000",No
19-Oct-25,North,Chandigarh,Jupiter,560,324,98,"82,000","80,36,000",No
19-Oct-25,North,Chandigarh,Raider,371,249,67,"1,25,000","83,75,000",No
19-Oct-25,North,Chandigarh,Apache,506,301,74,"1,35,000","99,90,000",No
19-Oct-25,North,Chandigarh,iQube,256,141,31,"1,10,000","34,10,000",No
19-Oct-25,North,Chandigarh,TVS Brand,112,67,24,"95,000","22,80,000",No
19-Oct-25,North,Rajasthan,Jupiter,469,290,95,"82,000","77,90,000",No
19-Oct-25,North,Rajasthan,Raider,398,250,69,"1,25,000","86,25,000",No
19-Oct-25,North,Rajasthan,Apache,389,209,63,"1,35,000","85,05,000",No
19-Oct-25,North,Rajasthan,iQube,258,151,35,"1,10,000","38,50,000",No
19-Oct-25,North,Rajasthan,TVS Brand,117,80,29,"95,000","27,55,000",No
19-Oct-25,South,Karnataka,Jupiter,916,644,161,"82,000","1,32,02,000",No
19-Oct-25,South,Karnataka,Raider,630,339,83,"1,25,000","1,03,75,000",No
19-Oct-25,South,Karnataka,Apache,764,412,98,"1,35,000","1,32,30,000",No
19-Oct-25,South,Karnataka,iQube,860,405,79,"1,10,000","86,90,000",No
19-Oct-25,South,Karnataka,TVS Brand,191,102,36,"95,000","34,20,000",No
19-Oct-25,South,Tamil Nadu,Jupiter,863,550,146,"82,000","1,19,72,000",No
19-Oct-25,South,Tamil Nadu,Raider,613,329,88,"1,25,000","1,10,00,000",No
19-Oct-25,South,Tamil Nadu,Apache,723,480,102,"1,35,000","1,37,70,000",No
19-Oct-25,South,Tamil Nadu,iQube,719,406,80,"1,10,000","88,00,000",No
19-Oct-25,South,Tamil Nadu,TVS Brand,175,98,33,"95,000","31,35,000",No
19-Oct-25,South,Kerala,Jupiter,685,483,139,"82,000","1,13,98,000",No
19-Oct-25,South,Kerala,Raider,547,326,101,"1,25,000","1,26,25,000",No
19-Oct-25,South,Kerala,Apache,640,371,99,"1,35,000","1,33,65,000",No
19-Oct-25,South,Kerala,iQube,680,429,88,"1,10,000","96,80,000",No
19-Oct-25,South,Kerala,TVS Brand,192,121,46,"95,000","43,70,000",No
19-Oct-25,South,Andhra Pradesh,Jupiter,519,299,107,"82,000","87,74,000",No
19-Oct-25,South,Andhra Pradesh,Raider,545,309,104,"1,25,000","1,30,00,000",No
19-Oct-25,South,Andhra Pradesh,Apache,792,426,116,"1,35,000","1,56,60,000",No
19-Oct-25,South,Andhra Pradesh,iQube,717,360,82,"1,10,000","90,20,000",No
19-Oct-25,South,Andhra Pradesh,TVS Brand,170,87,38,"95,000","36,10,000",No
19-Oct-25,South,Pondicherry,Jupiter,697,400,137,"82,000","1,12,34,000",No
19-Oct-25,South,Pondicherry,Raider,432,232,89,"1,25,000","1,11,25,000",No
19-Oct-25,South,Pondicherry,Apache,703,423,111,"1,35,000","1,49,85,000",No
19-Oct-25,South,Pondicherry,iQube,490,284,62,"1,10,000","68,20,000",No
19-Oct-25,South,Pondicherry,TVS Brand,152,93,37,"95,000","35,15,000",No
19-Oct-25,West,Maharashtra,Jupiter,686,355,109,"82,000","89,38,000",No
19-Oct-25,West,Maharashtra,Raider,517,320,76,"1,25,000","95,00,000",No
19-Oct-25,West,Maharashtra,Apache,777,481,107,"1,35,000","1,44,45,000",No
19-Oct-25,West,Maharashtra,iQube,476,296,54,"1,10,000","59,40,000",No
19-Oct-25,West,Maharashtra,TVS Brand,172,111,37,"95,000","35,15,000",No
19-Oct-25,West,Gujarat,Jupiter,575,300,102,"82,000","83,64,000",No
19-Oct-25,West,Gujarat,Raider,501,343,88,"1,25,000","1,10,00,000",No
19-Oct-25,West,Gujarat,Apache,721,406,105,"1,35,000","1,41,75,000",No
19-Oct-25,West,Gujarat,iQube,456,227,49,"1,10,000","53,90,000",No
19-Oct-25,West,Gujarat,TVS Brand,120,82,29,"95,000","27,55,000",No
19-Oct-25,West,Goa,Jupiter,552,329,108,"82,000","88,56,000",No
19-Oct-25,West,Goa,Raider,427,284,73,"1,25,000","91,25,000",No
19-Oct-25,West,Goa,Apache,658,355,99,"1,35,000","1,33,65,000",No
19-Oct-25,West,Goa,iQube,423,201,49,"1,10,000","53,90,000",No
19-Oct-25,West,Goa,TVS Brand,192,98,39,"95,000","37,05,000",No
19-Oct-25,West,Madhya Pradesh,Jupiter,599,370,131,"82,000","1,07,42,000",No
19-Oct-25,West,Madhya Pradesh,Raider,394,273,81,"1,25,000","1,01,25,000",No
